timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T16:31:34,codecarbon,13b476ed-ea95-4b5e-901b-4e0faa928343,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9829.852341499996,0.266309254514517,2.7091887574974437e-05,42.5,118.17478091686463,20.0,0.1159839680196512,0.3544664102395679,0.0545607199566666,0.5250110982158859,Mexico,MEX,mexico city,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.1,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,-99.1266,19.3017,31.645980834960938,machine,N,1.0
2025-05-13T16:31:39,codecarbon,667b346a-90b1-423d-aa6a-f56a8306f982,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.678556099999696,8.342673221740586e-06,1.2294743532250795e-05,42.5,25.158048051134177,20.0,7.982164652912616e-06,4.7311148959616744e-06,3.7337494444929894e-06,1.6447028993367278e-05,Mexico,MEX,mexico city,,,Windows-10-10.0.26100-SP0,3.11.11,3.0.1,16,AMD Ryzen 7 7700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,-99.1266,19.3017,31.645980834960938,machine,N,1.0
